id;title;maker;culture;period;creation_date;object_name;medium;description;credit_line;filename;dimensions;element_type;size_s_m_l
3026;Equivocal Colors;Yves Tanguy;;;1943;painting;oil on canvas;A surrealist composition painted in portrait format.;Gift of the Lynes Family Collection;99_5.jpg;20 × 16 in. (50.8 × 40.6 cm)frame: 21 5/8 × 17 5/8 × 1 3/4 in. (54.9 × 44.8 × 4.4 cm);Overall;medium
31759;Landscape and Windmill;David Cox; the elder;;;late 1840s;painting;oil on canvas;;Gift of the Estate of Maurice Griffel;M_2017_2_2.jpg;frame: 17 1/4 × 24 × 1 3/4 in. (43.8 × 61 × 4.4 cm)mat opening: 7 1/2 x 15 1/4;
32379;Pages of an unidentified book;Anonymous;;;no date;ephemera;typeset pages on paper;;Found in the collection and catalogued;1994; Presumably from the Lyceum of Natural History; Williams College;RC_22_59.jpg
31781;Korubla (fire spitter) Mask;Senufo Cultural Group;Senufo;;late 19th century;mask;wood and black pigment (charcoal);;Gift of Drs. Carolyn and Eli Newberger (TL.2017.46.20);M_2017_17_2_a.jpg;18 × 9 × 10 in. (45.7 × 22.9 × 25.4 cm);Overall;medium
31796;Butterfly mask;Bobo Cultural Group;;;early/mid 20th century;mask;"wood, white pigment (kaolin), red pigment (ochre?), and black pigment (charcoal?); evidence of patina from ritual substances";;Gift of Drs. Carolyn and Eli Newberger (TL.2017.46.35);M_2017_17_3_a.jpg;9 1/2 × 35 1/2 in. (24.1 × 90.2 cm);Overall;large
31798;Female chiwara with child in the form of Charles DeGaulle;Bamana Cultural Group;;;mid 20th century;headdress;wood and traditional metal nails;3 pieces;Gift of Drs. Carolyn and Eli Newberger (TL.2017.46.37);M_2017_17_4_a.jpg;lower figure:     7 1/2 × 28 in. (19.1 × 71.1 cm)upper figure:  13 in. (33 cm) widebase:   5 1/2 in. (14 cm) wide;Overall;medium
31802;Milk pot; engraved calabash;Fula Cultural Group (French: Peul);;;mid/late 20th century;vessel;calabash; leather twine;;Gift of Drs. Carolyn and Eli Newberger (TL.2017.46.41);M_2017_17_6_a.jpg;diameter: 7 in. (17.8 cm)
31913;Calabash receptacle with local repair;Mossi Cultural Group;;;mid 20th century;vessel;gourd with woven fibers;;Gift of Drs. Carolyn and Eli Newberger (TL.2017.46.94);M_2017_17_9_a.jpg;13 3/4 × 11 in. (34.9 × 27.9 cm);Overall;small
31914;cotton and spindle being worked into thread;Burkina Faso;;;mid 20th century;tool;cotton and wood;;Gift of Drs. Carolyn and Eli Newberger (TL.2017.46.95);M_2017_17_10.jpg;8 1/2 in. (21.6 cm) long;;
31915;Rubber (tire) sandals;Burkinabé Cultural Group;;;late 20th century;costume;rubber with metal staples;pair;Gift of Drs. Carolyn and Eli Newberger;M_2017_17_11_AB_a.jpg;10 1/2 in. (26.7 cm) long;;
31920;Carved calabash bowl;Mossi Cultural Group;;;late 20th century;container;gourd with reddish-brown pigment/dye;;Gift of Drs. Carolyn and Eli Newberger (TL.2017.46.101);M_2017_17_12_a.jpg;diameter: 13 × 5 1/2 in. (33 × 14 cm);;
31924;Tuareg leather pillow;Malian Cultural Group;Tuareg cultural group;;late 19th/mid 20th century;textile;dyed embossed leather and filling;;Gift of Drs. Carolyn and Eli Newberger (TL.2017.46.105);M_2017_17_13.jpg;16 × 38 × 9 in. (40.6 × 96.5 × 22.9 cm);Overall;large
31936;Lost-wax bracelet with chameleons;Mossi Cultural Group;;;early 20th century;jewelry;bronze with patina;;Gift of Drs. Carolyn and Eli Newberger (TL.2017.46.117);M_2017_17_15_b.jpg;5 in. (12.7 cm) at its widest point;Overall;small
31952;Adinkra cloth (Kumasi);Asante Cultural Group;Ashante;;mid 20th century;textile;strip cloth stamped and sewn together with embroidery;Oversized.  Formed into a window drape.;Gift of Drs. Carolyn and Eli Newberger (TL.2017.46.133);M_2017_17_17.jpg;74 × 81 1/2 in. (188 × 207 cm);Overall;large
31958;Cotton woven cloth; Cotunu (Benin);Benin;;;;textile;cotton;;Gift of Drs. Carolyn and Eli Newberger (TL.2017.46.139);M_2017_17_20.jpg;;
31959;Presidential Portrait cloth;Central Africa;;;ca. 1980;textile;Pagne commemorative cloth (wax print);featuring David Dacko; 1st president of the Central African Republic (1960-1966) and then the 3rd president (1979-1981).;Gift of Drs. Carolyn and Eli Newberger (TL.2017.46.140);M_2017_17_21.jpg;;
31971;Wax printed cotton wrapper;Ouagadougou;;;late 20th century;textile;cotton;"traditional or ""pagne"" cloth (wax print)";Gift of Drs. Carolyn and Eli Newberger (TL.2017.46.152);M_2017_17_24.jpg;66 × 36 3/4 in. (167.6 × 93.3 cm);Overall;large
31975;Blanket;Islamic Republic of Pakistan;;;20th century;textile;cotton;hand woven for Karavan;Gift of Drs. Carolyn and Eli Newberger;M_2017_17_26.jpg;98 1/2 × 35 in. (250.2 × 88.9 cm);Overall;large
31986;Blanket;Islamic Republic of Pakistan;;;20th century;textile;cotton;hand woven for Karavan;Gift of Drs. Carolyn and Eli Newberger;M_2017_17_28.jpg;99 × 35 1/2 in. (251.5 × 90.2 cm);Overall;large
32095;Heddle Pulley;Mossi Cultural Group;;;early/mid 20th century;tool;wood with string;;Gift of Drs. Carolyn and Eli Newberger;M_2017_17_30_b.jpg;12 in. (30.5 cm);Overall;small
32156;Commemorative Cloth (the death of John F. Kennedy);African;;;after 1963;textile;"traditional ""pagne""";;Gift of Drs. Carolyn and Eli Newberger;M_2017_17_37.jpg;45 3/4 × 19 1/2 in. (116.2 × 49.5 cm);Overall;large
32005;Mask with Three Figures;Bamum Cultural Group;;;late 19th century;mask;iron and raffia;Lost-wax mask with three figures.;Gift of Drs. Carolyn and Eli Newberger (TL.2017.46.186);M_2017_17_39_b.jpg;multiple; unusual dimensions;
32430;Portrait Study;Mundo Meza;;;1983;painting;acrylic on paper;;Gift of Simon Doonan;TL.2018.20.2_meza_portraitstudy.jpg;15 × 11 in. (38.1 × 27.9 cm)frame: 16 1/2 × 12 1/2 × 1 1/2 in. (41.9 × 31.8 × 3.8 cm);Overall;medium
8531;Ships in a Storm;Wenceslaus Hollar;;;1665;etching;etching on paper;;Bequest of John H. Maghee;37_2_4.jpg;Overall: 4 13/16 x 10 11/16 in. (12.3 x 27.1 cm);Overall;small
3788;"The Lonely Tower (from ""Il Penseroso"")";Samuel Palmer;;;1879;etching;etching and drypoint on paper;;Bequest of John H. Maghee;37_2_21.jpg;sheet: 11 7/16 x 14 3/16 in. (29 x 36 cm)plate: 7 1/2 x 9 15/16 in. (19 x 25.3 cm);sheet;medium
9017;Oak Trees;Eugène Stanislas Alexandre Bléry;;;1840;etching;etching on paper;;Bequest of John H. Maghee;37_2_63.jpg;sheet: 13 7/8 x 18 1/16 in. (35.2 x 45.8 cm)plate: 8 1/16 x 11 in. (20.5 x 28 cm);sheet;medium
9492;A Faverges Près d'Aunecy;Eugène Stanislas Alexandre Bléry;;;1838;etching;etching on paper;;Bequest of John H. Maghee;37_2_64.jpg;sheet: 17 3/16 x 13 3/8 in. (43.6 x 33.9 cm)plate: 11 9/16 x 8 1/4 in. (29.4 x 20.9 cm);sheet;medium
622;Prisoners of War;Théophile Alexandre Steinlen;;;no date;lithograph;lithograph;;Bequest of John H. Maghee;37_2_65.jpg;sheet: 15 1/8 x 19 5/8 in. (38.4 x 49.8 cm)image: 11 x 15 3/16 in. (28 x 38.5 cm);image;medium
4168;Le Travail: Woodcutter;Amand Desiré Gautier;;;1860;etching;etching on paper;;Bequest of John H. Maghee;37_2_69_A.jpg;sheet: 20 3/8 x 14 3/16 in. (51.8 x 36.1 cm)plate: 4 5/8 x 4 in. (11.8 x 10.1 cm);sheet;medium
4969;Le Travail: Laundress;Amand Desiré Gautier;;;no date;etching;etching on paper;;Bequest of John H. Maghee;37_2_69_B.jpg;sheet: 20 3/8 x 14 1/8 in. (51.8 x 35.9 cm)plate: 4 3/16 x 3 1/8 in. (10.6 x 8 cm);sheet;medium
10912;Dutch Cottage;Jules Ferdinand Jacquemart;;;no date;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_70.jpg;sheet: 14 x 18 5/8 in. (35.5 x 47.3 cm)plate: 6 5/16 x 7 3/16 in. (16.1 x 18.2 cm);sheet;medium
5300;Christian Wilh. Ernst Dietrich;Daniel Nikolaus Chodowiecki;;;1774;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_74.jpg;sheet: 18 1/8 x 13 3/4 in. (46 x 34.9 cm)plate: 10 1/2 x 7 9/16 in. (26.7 x 19.2 cm);sheet;medium
12622;Aux environs de Paris;Maxime Lalanne;;;no date;etching;etching;;Bequest of John H. Maghee;37_2_76.jpg;sheet: 13 13/16 x 20 in. (35.1 x 50.8 cm)plate: 9 7/16 x 12 1/2 in. (23.9 x 31.7 cm);sheet;medium
4315;Vue prise du Pont Saint-Michel;Maxime Lalanne;;;no date;etching;etching on paper;;Bequest of John H. Maghee;37_2_78.jpg;sheet: 13 x 20 11/16 in. (33 x 52.5 cm)plate: 9 1/2 x 12 13/16 in. (24.2 x 32.5 cm);sheet;medium
4294;Sir Thomas Chaloner;Richard Earlom;;;published 1778;print;reproduction;per stamp on verso;Bequest of John H. Maghee;37_2_82.jpg;sheet: 21 1/8 x 14 15/16 in. (53.7 x 37.9 cm)plate: 16 3/4 x 12 3/16 in. (42.5 x 30.9 cm);sheet;medium
21057;Portrait of Legros;Félix Bracquemond;;;1875;etching;etching on paper;;Bequest of John H. Maghee;37_2_83.jpg;sheet: 20 1/4 x 14 5/16 in. (51.5 x 36.3 cm)plate: 6 11/16 x 4 5/8 in. (17 x 11.7 cm);sheet;medium
11813;Virgin and Child;F. G. Müller;;;no date;print;print;;Bequest of John H. Maghee;37_2_84.jpg;sheet: 13 5/8 x 10 3/16 in. (34.6 x 25.8 cm)plate: 12 3/4 x 9 7/16 in. (32.4 x 23.9 cm);sheet;medium
10364;St. John;F. G. Müller;;;1808;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_85.jpg;sheet: 17 5/16 x 13 3/4 in. (44 x 35 cm)plate: 16 x 12 3/16 in. (40.7 x 30.9 cm);sheet;medium
5139;Towers of Vacottrol;Philip Gilbert Hamerton;;;no date;etching;etching;;Bequest of John H. Maghee;37_2_86.jpg;sheet: 13 11/16 x 17 15/16 in. (34.7 x 45.5 cm)plate: 7 5/16 x 10 3/16 in. (18.6 x 25.9 cm);sheet;medium
4921;Virgin and Sleeping Child;Sir Robert Strange;;;no date;engraving;engraving;;Bequest of John H. Maghee;37_2_87.jpg;sheet: 16 3/4 x 12 3/4 in. (42.5 x 32.4 cm)plate: 16 5/16 x 12 5/16 in. (41.4 x 31.2 cm);sheet;medium
4047;Comitas;Sir Robert Strange;;;1761-1765;engraving;engraving;;Bequest of John H. Maghee;37_2_88.jpg;sheet: 21 x 14 7/8 in. (53.3 x 37.8 cm)plate: 19 3/4 x 13 11/16 in. (50.1 x 34.7 cm);sheet;medium
9883;Avenue Middleharnis;Gaucherel;;;no date;etching;etching;;Bequest of John H. Maghee;37_2_89.jpg;sheet: 13 3/4 x 18 1/16 in. (34.9 x 45.9 cm)image: 5 x 6 15/16 in. (12.7 x 17.7 cm);image;small
10720;Repose;Jules Ferdinand Jacquemart;;;1891;etching;etching on paper;;Bequest of John H. Maghee;37_2_90.jpg;sheet: 18 7/8 x 13 7/8 in. (48 x 35.2 cm)plate: 7 13/16 x 5 7/8 in. (19.8 x 15 cm);sheet;medium
2457;Portrait of a Woman;Jules Ferdinand Jacquemart;;;no date;etching;etching on paper;;Bequest of John H. Maghee;37_2_92.jpg;sheet: 18 5/8 x 13 9/16 in. (47.3 x 34.5 cm)plate: 7 15/16 x 6 in. (20.2 x 15.2 cm);sheet;medium
1758;Portrait of Rigaud;Pierre Drevet;;;no date;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_93.jpg;sheet: 22 11/16 x 15 15/16 in. (57.6 x 40.5 cm)plate: 18 1/2 x 13 7/16 in. (47 x 34.2 cm);sheet;large
9422;Portrait of Nicolas Berghem;Etienne Ficquet;;;no date;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_94.jpg;sheet: 9 1/4 x 5 3/8 in. (23.5 x 13.6 cm)plate: 6 x 4 5/16 in. (15.2 x 10.9 cm);sheet;small
12356;Diana;Charles Chaplin;;;no date;etching;etching on paper;;Bequest of John H. Maghee;37_2_95.jpg;sheet: 18 11/16 x 13 11/16 in. (47.4 x 34.8 cm)plate: 11 5/16 x 8 5/8 in. (28.8 x 21.9 cm);sheet;medium
13106;Salomé;Paul Adolphe Rajon;;;1878;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_96.jpg;sheet: 20 11/16 x 14 1/8 in. (52.6 x 35.8 cm)plate: 7 15/16 x 5 1/4 in. (20.2 x 13.3 cm);sheet;medium
16093;Intérieur de Cour en Italie;Alfred-Louis Brunet-Debaines;;;no date;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_97.jpg;sheet: 18 3/16 x 13 3/4 in. (46.2 x 35 cm)plate: 10 9/16 x 8 3/8 in. (26.8 x 21.2 cm);sheet;medium
4842;L'Abreuvoir;Léopold Flameng;;;c. 1874;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_98.jpg;sheet: 18 1/16 x 13 3/4 in. (45.8 x 34.9 cm)plate: 10 5/8 x 7 13/16 in. (27 x 19.9 cm);sheet;medium
3043;Le Matin;Auguste Delâtre;;;1865;drypoint;drypoint etching on paper;;Bequest of John H. Maghee;37_2_99.jpg;sheet: 14 1/2 x 22 1/16 in. (36.9 x 56 cm)plate: 9 5/8 x 12 11/16 in. (24.5 x 32.2 cm);sheet;large
3469;Francis I et la Duchesse d'Elampes;Léopold Flameng;;;no date;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_100_A.jpg;sheet: 13 1/4 x 9 5/8 in. (33.6 x 24.5 cm)plate: 10 1/4 x 8 1/8 in. (26.1 x 20.6 cm);sheet;medium
20857;Untitled: Wooded landscape;Charles Morgen;;;1842;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_101.jpg;sheet: 6 11/16 x 7 11/16 in. (17 x 19.6 cm)image: 3 3/4 x 4 15/16 in. (9.5 x 12.5 cm);image;small
6775;Untitled: Landscape with rocks and cliffs;Charles Morgen;;;1843;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_102.jpg;sheet: 8 5/16 x 9 7/16 in. (21.1 x 23.9 cm)image: 5 x 6 5/16 in. (12.7 x 16.1 cm);image;small
6554;The Watering Place;Richard Samuel Chattock;;;no date;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_103.jpg;sheet: 10 3/4 x 15 9/16 in. (27.3 x 39.6 cm)plate: 7 7/16 x 9 7/16 in. (18.9 x 23.9 cm);sheet;medium
4844;"Drageoir de cristal de roche (from ""Gemmes et Joyaux, #23"")";Jules Ferdinand Jacquemart;;;1864;etching;etching on paper;;Bequest of John H. Maghee;37_2_104.jpg;sheet: 20 13/16 x 14 1/4 in. (52.9 x 36.2 cm)plate: 15 3/16 x 11 1/4 in. (38.5 x 28.5 cm);sheet;medium
5772;"Drinking Song (from ""Othello"" - Act II. Scene III.)";John Prescott Knight;;;no date;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_105.jpg;sheet: 18 1/8 x 13 3/4 in. (46 x 35 cm)plate: 11 15/16 x 8 7/16 in. (30.4 x 21.4 cm);sheet;medium
11585;"Who is Silvia? (from ""Two Gentlemen of Verona"" - Act IV. Scene II)";James Clarke Hook;;;no date;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_106.jpg;sheet: 18 1/16 x 13 13/16 in. (45.8 x 35.1 cm)plate: 11 15/16 x 8 9/16 in. (30.3 x 21.7 cm);sheet;medium
10038;"Sleepest, or Wakest Thou (from ""King Lear"" - Act III. Scene VI.)";Richard Ansdell;;;no date;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_107.jpg;sheet: 18 1/16 x 13 13/16 in. (45.9 x 35.1 cm)plate: 11 7/8 x 8 7/16 in. (30.2 x 21.5 cm);sheet;medium
12312;"Winter Song (from ""Love's Labour Lost"" - Act VI. Scene II.)";Richard Ansdell;;;no date;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_108.jpg;sheet: 18 1/16 x 13 13/16 in. (45.8 x 35.1 cm)plate: 11 15/16 x 8 9/16 in. (30.3 x 21.7 cm);sheet;medium
3009;"Youth and Age (from ""The Passionate Pilgrim"")";Charles West Cope;;;no date;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_109.jpg;sheet: 18 1/16 x 13 13/16 in. (45.8 x 35.1 cm)plate: 11 15/16 x 8 7/16 in. (30.3 x 21.5 cm);sheet;medium
3211;"Coupe de jaspe oriental (from ""Gemmes et Joyaux, #20"")";Jules Ferdinand Jacquemart;;;1864;etching;etching on paper;;Bequest of John H. Maghee;37_2_110.jpg;sheet: 21 1/8 x 14 3/4 in. (53.7 x 37.5 cm)plate: 15 1/4 x 11 1/4 in. (38.8 x 28.6 cm);sheet;medium
3247;Untitled: European harbor scene;Robert Wallis;;;19th century;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_111.jpg;sheet: 11 13/16 x 17 3/16 in. (30 x 43.6 cm)plate: 6 x 8 7/16 in. (15.2 x 21.5 cm)image: 3 7/8 x 5 11/16 in. (9.8 x 14.4 cm);image;small
8324;Untitled: Landscape with ruin;Robert Wallis;;;c. 1833;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_112.jpg;sheet: 17 1/16 x 11 7/8 in. (43.4 x 30.1 cm)plate: 8 1/4 x 6 in. (20.9 x 15.2 cm);sheet;medium
11186;Untitled: Landscape with ruin;Auguste Delâtre;;;1856;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_113.jpg;sheet: 9 7/16 x 12 9/16 in. (24 x 31.9 cm)plate: 5 7/8 x 7 1/2 in. (15 x 19 cm);sheet;medium
9037;Skidda;William Miller;;;c. 1834;engraving;engraving on paper;;Bequest of John H. Maghee;37_2_114.jpg;sheet: 10 15/16 x 14 7/8 in. (27.8 x 37.8 cm)plate: 5 7/8 x 8 1/4 in. (15 x 21 cm)image: 3 3/8 x 5 7/16 in. (8.6 x 13.8 cm);image;small
13694;Lord Grenville;John Samuel Agar;;;c. 1815;engraving;engraving;stipple technique;Gift of Dr. Edwin A. Locke;40_4_3.jpg;Overall: 16 1/8 x 12 11/16 in. (41 x 32.3 cm);Overall;medium
13427;Butterflies;Wenceslaus Hollar;;;1646;etching;etching on paper;one of two small plates;Gift of Miss Mable Choate;41_9_1_A.jpg;Overall: 3 3/16 x 4 11/16 in. (8.1 x 11.9 cm);Overall;small
22425;Butterflies;Wenceslaus Hollar;;;1646;etching;etching on paper;one of two small plates;Gift of Miss Mable Choate;41_9_1_B.jpg;Overall: 3 1/4 x 4 3/4 in. (8.2 x 12.1 cm);Overall;small
11991;Guillaume Dubois (1656-1723);Pierre Imbert Drevet;;;1724;engraving;engraving;;Gift of Miss Mable Choate;41_9_3.jpg;sheet: 20 11/16 x 15 1/8 in. (52.6 x 38.4 cm)plate: 19 5/16 x 14 3/16 in. (49 x 36.1 cm);sheet;medium
22030;Mt. St. Gothard (from Liber Studiorum);Joseph Mallord William Turner;;;1808;etching;etching on paper;;Gift of Miss Ellen Bullard;46_5_7.jpg;image: 6 7/8 x 10 1/16 in. (17.5 x 25.6 cm)plate: 8 1/16 x 11 1/4 in. (20.5 x 28.6 cm)sheet: 10 15/16 x 15 1/16 in. (27.8 x 38.3 cm);sheet;medium
21948;Mt. St. Gothard (from Liber Studiorum);Joseph Mallord William Turner;;;1808;etching;etching and mezzotint on paper;;Gift of Miss Ellen Bullard;46_5_8.jpg;image: 7 x 10 1/4 in. (17.8 x 26 cm)plate: 8 1/4 x 11 1/2 in. (21 x 29.2 cm)sheet: 11 11/16 x 17 1/8 in. (29.7 x 43.5 cm);sheet;medium
22033;Lauffenbourgh on the Rhine (from Liber Studiorum);Joseph Mallord William Turner;;;1811;etching;etching on paper;;Gift of Miss Ellen Bullard;46_5_20.jpg;image: 6 7/8 x 10 1/8 in. (17.5 x 25.7 cm)plate: 8 x 11 3/8 in. (20.3 x 28.9 cm)sheet: 10 3/16 x 15 3/4 in. (25.9 x 40 cm);sheet;medium
21930;Lauffenbourgh on the Rhine (from Liber Studiorum);Joseph Mallord William Turner;;;1811;etching;etching and mezzotint on paper;;Gift of Miss Ellen Bullard;46_5_21.jpg;image: 6 15/16 x 10 1/4 in. (17.6 x 26 cm)plate: 8 x 11 1/2 in. (20.3 x 29.2 cm)sheet: 11 13/16 x 17 3/8 in. (30 x 44.1 cm);sheet;medium
21973;St. Catherine's Hill near Guilford (from Liber Studiorum);Joseph Mallord William Turner;;;1811;etching;etching and mezzotint on paper;;Gift of Miss Ellen Bullard;46_5_22.jpg;image: 7 1/4 x 10 1/4 in. (18.4 x 26 cm)plate: 8 3/8 x 11 7/16 in. (21.3 x 29.1 cm)sheet: 11 5/8 x 17 3/8 in. (29.5 x 44.1 cm);sheet;medium
21952;St. Catherine's Hill Near Guilford (from Liber Studiorum);Joseph Mallord William Turner;;;1811;etching;etching on paper;;Gift of Miss Ellen Bullard;46_5_23.jpg;image: 7 1/4 x 10 1/4 in. (18.4 x 26 cm)plate: 8 1/4 x 11 3/8 in. (21 x 28.9 cm)sheet: 11 3/4 x 17 1/8 in. (29.8 x 43.5 cm);sheet;medium
21931;Procris and Cephalus (from Liber Studiorum);Joseph Mallord William Turner;;;1812;etching;etching and mezzotint on paper;;Gift of Miss Ellen Bullard;46_5_26.jpg;image: 7 5/16 x 10 7/16 in. (18.6 x 26.5 cm)plate: 8 1/2 x 11 1/2 in. (21.6 x 29.2 cm)sheet: 11 5/8 x 17 7/16 in. (29.5 x 44.3 cm);sheet;medium
13854;Val d'Aosta;Joseph Mallord William Turner;;;no date;etching;etching and mezzotint on paper;;Gift of Miss Ellen Bullard;46_5_45.jpg;sheet: 10 7/16 x 14 3/8 in. (26.5 x 36.5 cm)plate: 7 5/8 x 10 9/16 in. (19.4 x 26.8 cm);sheet;medium
5773;Hunter on a Footbridge;Joseph Mallord William Turner;;;no date;etching;etching and mezzotint on paper;;Gift of Miss Ellen Bullard;46_5_46.jpg;sheet: 10 7/16 x 14 3/16 in. (26.5 x 36 cm)plate: 7 13/16 x 9 13/16 in. (19.8 x 25 cm);sheet;medium
15283;St. Jerome and the Angel;Jusepe de Ribera;;;ca. 1621;etching;etching on paper;;Gift of the Class of 1929 in memory of deceased members;54_3.jpg;sheet: 13 7/8 x 10 7/16 in. (35.2 x 26.5 cm)image: 12 3/16 x 9 1/8 in. (31 x 23.1 cm);image;medium
7054;"The Cathedrals (from ""Die Wandlunge Gottes"")";Ernst Barlach;;;1922;woodcut;woodcut;;Museum purchase;54_33.jpg;sheet: 12 11/16 x 16 11/16 in. (32.2 x 42.4 cm)frame: 19 1/16 x 22 1/8 in. (48.4 x 56.2 cm);sheet;medium
4368;"Head of a Girl (from ""Gongora- Vingt Poèmes"")";Pablo Picasso;;;1947-1948;drypoint;drypoint and aquatint on paper;;Museum purchase;55_15.jpg;sheet: 15 x 11 1/16 in. (38.1 x 28.1 cm)image: 12 5/8 x 8 1/4 in. (32 x 21 cm);image;medium
9978;"Ram (from Buffon's ""Histoire Naturelle"")";Pablo Picasso;;;1941-1942;aquatint;aquatint on paper;;Museum purchase;57_18.jpg;sheet: 14 7/16 x 11 1/16 in. (36.7 x 28.1 cm)image: 10 5/8 x 8 7/16 in. (27 x 21.5 cm);image;medium
3442;"Secrets of the Internal Combustion Engine (from ""Moonstrips Emprire News)";Eduardo Luigi Paolozzi;;;1967;silkscreen;silkscreen on paper;;Museum purchase;68_10.jpg;Overall: 14 15/16 x 9 15/16 in. (38 x 25.3 cm);Overall;medium
7195;"Disparate Volante (from ""Los Disparates"" orig. published as ""The Proverbs"")";Francisco José de Goya y Lucientes;;;c. 1815-1824; first published in 1864;etching;etching and aquatint on paper;;Museum purchase; Karl E. Weston Memorial Fund;71_13.jpg;frame: 17 x 23 x 1 1/4 in. (43.2 x 58.4 x 3.2 cm)
19223;Honors rendered to Psyche;attributed to Antonio da Trento;;;first half of the 16th century;woodcut;chiaroscuro woodcut on paper;;Museum purchase;72_2.jpg;Overall: 9 1/2 x 9 5/8 in. (24.2 x 24.4 cm);Overall;medium
6817;Portrait of W.B. Yeats;Augustus John;;;no date;etching;etching on paper;;Museum purchase;72_3.jpg;sheet: 11 5/8 x 8 3/8 in. (29.6 x 21.2 cm)plate: 6 15/16 x 4 15/16 in. (17.7 x 12.6 cm);sheet;medium
4228;"Memory Core Units (from ""Moonstrips Empire News"")";Eduardo Luigi Paolozzi;;;1967;silkscreen;color silkscreen on paper;;Museum purchase;72_15.jpg;Overall: 14 15/16 x 10 in. (37.9 x 25.4 cm);Overall;medium
21267;"Will Man Desert the Dog for the Dolphin (from ""Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1970;silkscreen;color silkscreen on paper;;Museum purchase;73_4.jpg;Overall: 15 x 10 in. (38.1 x 25.4 cm);Overall;medium
